open,high,low,close,volume,adjclose,VWPrice,vwap5,vwap8,vwap13,vwap21,vwap34,vwap55,vwap89,vwap144,vwap233,vwap377,vwap610,AvgVol,RSI
15.699999809265137,16.649999618530273,15.25,16.100000381469727,317460.0,16.100000381469727,5111106.121101379,16.777864302636075,16.15715845697428,15.33084049745768,16.982308820830347,21.111813169982266,16.484693832331658,15.250969174098383,,,,,1868281.8181818181,49.86072635028337
16.5,16.600000381469727,15.350000381469727,15.399999618530273,398480.0,15.399999618530273,6136591.847991943,16.04714624058469,16.399561134595157,15.337440778216465,15.889656663338005,21.09548453428964,16.538787294269557,15.254420306079043,,,,,1864472.7272727273,49.31129475136528
15.149999618530273,16.25,14.649999618530273,15.050000190734863,630940.0,15.050000190734863,9495647.120342255,15.968823466544396,16.394508277322352,15.533656348466085,15.554904856508296,21.028213305063755,16.59608082108466,15.25670216515674,,,,,1863293.8181818181,49.44751432158057
15.699999809265137,15.699999809265137,13.25,13.300000190734863,736780.0,13.300000190734863,9799174.140529633,14.979971693059866,16.083670304980206,15.517051090685275,15.351476364947446,20.9461799265229,16.598723641901223,15.245706454369332,,,,,1871573.0909090908,52.958579948438384
12.0,13.949999809265137,11.850000381469727,13.699999809265137,282520.0,13.699999809265137,3870523.9461135864,14.54371314780735,15.398606028228915,15.574481295615994,15.23085017291152,20.927488812813202,16.61403596838472,15.247940487400685,,,,,1872172.0,55.65476102623535
14.0,14.550000190734863,12.75,13.600000381469727,405540.0,13.600000381469727,5515344.154701233,14.186468104307878,15.244281854524669,15.600865784869383,15.131245786529254,20.95484332596221,16.708888959197676,15.247043684468242,,,,,1858999.6363636365,57.36196572072891
14.0,14.199999809265137,12.699999809265137,12.75,169320.0,12.75,2158830.0,13.859835226141165,14.644569899527887,15.694417985963485,15.089067771323633,21.173332024785825,17.37367659135782,15.271047668865167,,,,,1706280.0,47.118642402085435
12.75,13.0,12.350000381469727,12.899999618530273,183900.0,12.899999618530273,2372309.9298477173,13.33823502648514,14.227321887981129,15.685797644468563,15.017978714926095,21.305364095410173,18.817226312192435,15.273009065856368,,,,,972255.6363636364,45.644598840012904
12.699999809265137,13.699999809265137,12.5,13.199999809265137,194320.0,13.199999809265137,2565023.9629364014,13.339294264809759,13.962770705064552,15.618401837323814,14.96904596041851,21.48947190509631,19.004980056704138,15.271993778043116,,,,,944086.1818181818,44.08601856499954
13.399999618530273,13.850000381469727,13.25,13.399999618530273,186160.0,13.399999618530273,2494543.9289855957,13.25976262813011,13.719903775419226,15.008910670827886,14.93428356793876,21.530204668352958,19.067222478111038,15.272038967811378,,,,,936283.6363636364,41.35338162559042
13.300000190734863,13.399999618530273,12.75,12.949999809265137,124000.0,12.949999809265137,1605799.976348877,13.054107261418434,13.31041297828868,14.919401057641286,15.059907002224257,21.534651293558575,19.184915656038918,15.27816902960474,,,,,922977.4545454546,25.33936354786924
12.75,12.949999809265137,12.25,12.550000190734863,188100.0,12.550000190734863,2360655.035877228,13.00466962622743,13.232343404202553,14.341904506504942,15.139705085434262,21.88063200934168,19.757192384094044,15.27827537899587,,,,,843352.3636363636,32.94117488663055
12.600000381469727,12.949999809265137,12.199999809265137,12.399999618530273,142060.0,12.399999618530273,1761543.9458084106,12.924814111421107,13.075217104622482,13.9527662304043,15.19170872360655,17.048717913960076,19.823790261492615,15.280181809979862,,,,,835433.0909090909,19.86301316175205
12.399999618530273,13.75,12.399999618530273,12.600000381469727,143780.0,12.600000381469727,1811628.0548477173,12.797055148409422,12.864088518407337,13.72133866302084,15.237369214056061,16.29203147771472,19.85226187508025,15.278334301479568,,,,,832603.6363636364,25.781256635672747
12.5,12.649999618530273,11.899999618530273,12.399999618530273,63720.0,12.399999618530273,790127.975692749,12.589177203661974,12.85572478087558,13.50311843971308,15.317765545094547,15.368691789641739,19.888139008794305,15.286198959948777,,,,,829054.5454545454,20.161287841638412
12.600000381469727,13.350000381469727,11.850000381469727,13.149999618530273,592140.0,13.149999618530273,7786640.774116516,12.843508396479573,12.95736572350729,13.155824397863539,15.206439123905527,15.030032366769714,19.85450044435763,15.305773465329947,,,,,834181.4545454546,32.0
12.949999809265137,12.949999809265137,11.199999809265137,12.100000381469727,527580.0,12.100000381469727,6383718.201255798,12.614109599069742,12.70350686285051,12.94875961916489,14.998765023460443,14.853560990015964,19.812298152290982,15.298257900628876,,,,,838778.5454545454,28.776979207017717
11.949999809265137,12.449999809265137,11.0,11.0,277960.0,11.0,3057560.0,12.353552253275508,12.410614062732378,12.713055774880804,14.365174203945381,14.7064495755627,19.79617798855773,15.291831107400997,,,,,839813.0909090909,31.746030784908754
11.100000381469727,12.350000381469727,10.300000190734863,10.5,308680.0,10.5,3241140.0,12.010297247053842,12.117990921470584,12.376849549835901,14.136161661842815,14.562586541784183,19.763827937964095,15.282932045382662,,,,,842308.3636363636,25.000003725289957
10.399999618530273,10.5,9.600000381469727,9.949999809265137,224600.0,9.949999809265137,2234769.9571609497,11.75779349781107,11.868840838441294,12.184181736736763,13.539585244955335,14.471053562084023,19.77989256140675,15.280140327266805,,,,,839264.0,23.357665249799282
9.699999809265137,9.699999809265137,9.0,9.149999618530273,208240.0,9.149999618530273,1905395.9205627441,10.873905394089105,11.595423737007915,11.94419575826318,13.07554929280348,14.350838895680674,19.936653563385406,15.283902928444768,,,,,818722.1818181818,23.529413414661178
9.350000381469727,9.600000381469727,8.600000381469727,8.800000190734863,146440.0,8.800000190734863,1288672.0279312134,10.058612859934565,11.359700027547916,11.719375960946621,12.817002197307135,14.26602883452736,19.974498637795268,15.751016769420001,,,,,813572.3636363636,20.71429379132219
8.5,9.25,7.75,9.050000190734863,162860.0,9.050000190734863,1473883.0310630798,9.653281186804579,11.178999351476538,11.479002656025827,12.538550163081426,14.18288890808638,19.966721741533107,15.890005056047725,,,,,813164.3636363636,20.143890913940993
9.300000190734863,10.399999618530273,9.100000381469727,9.850000381469727,171460.0,9.850000381469727,1688881.0654067993,9.404117778157604,10.491079190155233,11.332781015360684,12.16254044535202,14.211351954042943,19.95075396301087,15.916247312834232,,,,,813878.9090909091,26.49007484131745
9.850000381469727,10.149999618530273,9.449999809265137,10.050000190734863,89880.0,10.050000190734863,903294.0171432495,9.321238267906592,9.932329647616555,11.220257230499191,11.948086668738993,14.255229142670451,19.978136207672073,15.954926397929238,,,,,810072.3636363636,30.13699202806781
10.050000190734863,10.800000190734863,9.600000381469727,10.600000381469727,99580.0,10.600000381469727,1055548.0379867554,9.564438810437016,9.76920966839134,11.144232880940685,11.811611774816724,14.281860382055475,19.982988478949583,15.971667035355532,,,,,809030.1818181818,36.91275597348811
10.600000381469727,10.600000381469727,10.100000381469727,10.25,53300.0,10.25,546325.0,9.82174248215132,9.596292726533944,11.056422140320613,11.621738164377325,14.292734184682173,20.05200114658739,16.055281977380243,,,,,800323.2727272727,35.94771771445326
10.149999618530273,10.449999809265137,9.949999809265137,10.300000190734863,51100.0,10.300000190734863,526330.0097465515,10.144369746160397,9.552051268583922,11.013775058985681,11.55927757284506,14.285923165257577,20.23616957361116,16.09457184722703,,,,,772173.0909090909,34.66666734483499
10.600000381469727,10.699999809265137,9.949999809265137,10.199999809265137,44260.0,10.199999809265137,451451.99155807495,10.300925873756746,9.689313673353512,10.463904097236284,11.482601685514474,14.244787313741162,20.351195634273562,16.1318434051488,,,,,748737.8181818182,35.13513757330888
10.0,10.25,9.75,9.949999809265137,64000.0,9.949999809265137,636799.9877929688,10.301226707290388,9.888807154279343,9.992877818263834,11.371019648901852,14.145301286603155,20.48864383132642,16.14815229571951,,,,,711363.6363636364,26.81159750800775
9.899999618530273,10.25,9.850000381469727,10.100000381469727,54580.0,10.100000381469727,551258.0208206177,10.148798869623608,10.124630875023907,9.829628147549705,11.251423909970335,13.602982168104546,20.50738226255214,16.163516352988513,,,,,683054.1818181818,33.333338631522295
9.949999809265137,10.100000381469727,9.25,9.5,76900.0,9.5,730550.0,9.958705851733644,10.122858067931443,9.669125944702186,11.15787545981313,13.453755372868244,20.50035074817498,16.167512447599798,,,,,673322.1818181818,36.36364109259828
9.699999809265137,9.699999809265137,9.149999618530273,9.399999618530273,59360.0,9.399999618530273,557983.977355957,9.78951513717024,10.050582462552526,9.607455058947245,11.055080167818529,12.933090372447998,20.751609317988894,16.169999367516112,,,,,621065.0909090909,39.215687374479685
9.399999618530273,9.399999618530273,8.399999618530273,8.550000190734863,129160.0,8.550000190734863,1104318.024635315,9.325286485950151,9.584006705796352,9.573103876895935,10.910100934498464,12.51449831747643,16.12934551220697,16.19320625672365,,,,,430916.7272727273,37.03704423210873
8.75,8.949999809265137,8.399999618530273,8.5,80280.0,8.5,682380.0,9.059883138832541,9.365077571134094,9.596913191911261,10.7849010981473,12.313653786803584,15.393706671100855,16.20901979353445,,,,,388567.63636363635,43.01075908348852
8.399999618530273,8.600000381469727,7.550000190734863,7.949999809265137,73920.0,7.949999809265137,587663.9859008789,8.729078661389234,9.10346802881539,9.565733377567016,10.695528970916937,12.090202723092727,14.522388232298706,16.256522063888724,,,,,351017.0909090909,41.2371136047771
7.550000190734863,8.75,7.5,8.600000381469727,84780.0,8.600000381469727,729108.0323410034,8.56480472569159,8.957048426669783,9.42983153187116,10.149830470090185,11.752245200861646,14.245219440210832,16.311308943289248,,,,,337927.2727272727,45.714289866334894
8.300000190734863,9.050000190734863,8.100000381469727,9.0,97640.0,9.0,878760.0,8.54959432108978,8.866653530282008,9.328981553720995,9.703894945410342,11.507702542456247,14.122101977986318,16.32884837485525,,,,,327561.8181818182,41.2371136047771
